# Generated with generate_timeseries.py on 2020-11-10
# Subset of measurements of the velocity of a turbulent jet made in a wind tunnel at ENS de Lyon, by Christophe Baudet and Antoine Naert.
# Measurement frequency is 23000.0Hz.
#
0.08586956521739131,4.689754
0.08591304347826087,4.7142315
0.08595652173913043,4.7389812
0.086,4.748289
0.08604347826086957,4.7709274
0.08608695652173913,4.7754836
0.08613043478260869,4.779189
0.08617391304347827,4.779415
0.08621739130434783,4.7731066
0.08626086956521739,4.7624693
0.08630434782608695,4.7527533
0.08634782608695653,4.734412
0.08639130434782609,4.725997
0.08643478260869565,4.71123
0.08647826086956521,4.685858
0.08652173913043479,4.6769166
0.08656521739130435,4.6532183
0.08660869565217391,4.6324983
0.08665217391304347,4.613243
0.08669565217391305,4.5952764
0.08673913043478261,4.574976
0.08678260869565217,4.5579357
0.08682608695652173,4.547744
0.08686956521739131,4.5382385
0.08691304347826087,4.5299344
0.08695652173913043,4.5292506
0.087,4.525579
0.08704347826086957,4.5267863
0.08708695652173913,4.5280952
0.08713043478260869,4.531432
0.08717391304347825,4.53596
0.08721739130434783,4.537657
0.08726086956521739,4.5487013
0.08730434782608695,4.54994
0.08734782608695651,4.5558767
0.08739130434782609,4.56085
0.08743478260869565,4.5608463
0.08747826086956521,4.5660152
0.08752173913043479,4.5648317
0.08756521739130435,4.5613074
0.08760869565217391,4.5647926
0.08765217391304347,4.5621777
0.08769565217391305,4.5650115
0.08773913043478261,4.570953
0.08778260869565217,4.574842
0.08782608695652173,4.585402
0.08786956521739131,4.6024528
0.08791304347826087,4.614635
0.08795652173913043,4.6275287
0.088,4.643341
0.08804347826086957,4.6484637
0.08808695652173913,4.6548014
0.0881304347826087,4.661248
0.08817391304347826,4.658168
0.08821739130434783,4.6602488
0.08826086956521739,4.6586323
0.08830434782608695,4.6545653
0.08834782608695652,4.653756
0.08839130434782609,4.6524563
0.08843478260869565,4.652541
0.08847826086956521,4.6579523
0.08852173913043478,4.6623716
0.08856521739130435,4.667542
0.08860869565217391,4.6780334
0.08865217391304347,4.6863465
0.08869565217391304,4.6975565
0.08873913043478261,4.7119875
0.08878260869565217,4.7210946
0.08882608695652174,4.7301135
0.08886956521739131,4.7405505
0.08891304347826087,4.7512693
0.08895652173913043,4.757514
0.089,4.7716384
0.08904347826086957,4.7786036
0.08908695652173913,4.791804
0.0891304347826087,4.8062105
0.08917391304347826,4.8097315
0.08921739130434783,4.816737
0.0892608695652174,4.8132744
0.08930434782608695,4.80731
0.08934782608695652,4.7982235
0.08939130434782609,4.7910433
0.08943478260869565,4.7796006
0.08947826086956522,4.7619104
0.08952173913043478,4.7511067
0.08956521739130435,4.7417755
0.08960869565217391,4.726834
0.08965217391304348,4.716602
0.08969565217391304,4.702439
0.08973913043478261,4.696384
0.08978260869565217,4.6895156
0.08982608695652174,4.676534
0.0898695652173913,4.671631
0.08991304347826087,4.6610622
0.08995652173913044,4.656232
0.09,4.651694
0.09004347826086956,4.6428432
0.09008695652173913,4.6351724
0.0901304347826087,4.6270714
0.09017391304347826,4.6160054
0.09021739130434783,4.6124167
0.0902608695652174,4.6005125
0.09030434782608696,4.590235
0.09034782608695652,4.5800834
0.09039130434782609,4.569954
0.09043478260869565,4.5590873
0.09047826086956522,4.5481696
0.09052173913043478,4.536639
0.09056521739130435,4.5190263
0.09060869565217392,4.5093174
0.09065217391304348,4.492463
0.09069565217391304,4.483484
0.09073913043478261,4.464973
0.09078260869565218,4.451497
0.09082608695652174,4.4362235
0.0908695652173913,4.4210715
0.09091304347826087,4.4028673
0.09095652173913044,4.3904557
0.091,4.375329
0.09104347826086956,4.360337
0.09108695652173913,4.3513427
0.0911304347826087,4.3368826
0.09117391304347826,4.327425
0.09121739130434782,4.3192596
0.0912608695652174,4.3095345
0.09130434782608696,4.3031154
0.09134782608695652,4.2986255
0.09139130434782608,4.294199
0.09143478260869566,4.2928867
0.09147826086956522,4.286552
0.09152173913043478,4.2900095
0.09156521739130435,4.2887278
0.09160869565217392,4.29207
0.09165217391304348,4.2936783
0.09169565217391304,4.3002253
0.09173913043478261,4.3077602
0.09178260869565218,4.3125567
0.09182608695652174,4.325307
0.0918695652173913,4.3307323
0.09191304347826088,4.338451
0.09195652173913044,4.350006
0.092,4.3584404
0.09204347826086956,4.3673663
0.09208695652173914,4.368082
0.0921304347826087,4.3693705
0.09217391304347826,4.37368
0.09221739130434782,4.374094
0.0922608695652174,4.371637
0.09230434782608696,4.374901
0.09234782608695652,4.373502
0.09239130434782608,4.374336
0.09243478260869566,4.373637
0.09247826086956522,4.378037
0.09252173913043478,4.379239
0.09256521739130434,4.3783007
0.09260869565217392,4.381373
0.09265217391304348,4.379312
0.09269565217391304,4.3815536
0.0927391304347826,4.3812256
0.09278260869565218,4.3797913
0.09282608695652174,4.384081
0.0928695652173913,4.383708
0.09291304347826088,4.392772
0.09295652173913044,4.400795
0.093,4.411735
0.09304347826086956,4.4233155
0.09308695652173914,4.435939
0.0931304347826087,4.44813
0.09317391304347826,4.45802
0.09321739130434782,4.46785
0.0932608695652174,4.474511
0.09330434782608696,4.482042
0.09334782608695652,4.4876895
0.09339130434782608,4.4893026
0.09343478260869566,4.491662
0.09347826086956522,4.488782
0.09352173913043478,4.4884152
0.09356521739130434,4.485178
0.09360869565217392,4.4809012
0.09365217391304348,4.474845
0.09369565217391304,4.476824
0.0937391304347826,4.4733033
0.09378260869565218,4.46984
0.09382608695652174,4.4744673
0.0938695652173913,4.4774466
0.09391304347826086,4.4815507
0.09395652173913044,4.4845066
0.094,4.4880357
0.09404347826086956,4.496197
0.09408695652173914,4.505315
0.0941304347826087,4.52145
0.09417391304347826,4.5419145
0.09421739130434782,4.568093
0.0942608695652174,4.5932817
0.09430434782608696,4.621953
0.09434782608695652,4.6394253
0.09439130434782608,4.658733
0.09443478260869566,4.6702113
0.09447826086956522,4.68229
0.09452173913043478,4.6834517
0.09456521739130434,4.684301
0.09460869565217392,4.6864486
0.09465217391304348,4.6761227
0.09469565217391304,4.675456
0.0947391304347826,4.664583
0.09478260869565218,4.658982
0.09482608695652174,4.6516256
0.0948695652173913,4.638039
0.09491304347826086,4.6306067
0.09495652173913044,4.620774
0.095,4.6133795
0.09504347826086956,4.6037655
0.09508695652173912,4.5926933
0.0951304347826087,4.5861516
0.09517391304347826,4.5778437
0.09521739130434782,4.571287
0.09526086956521738,4.560598
0.09530434782608696,4.553795
0.09534782608695652,4.545289
0.09539130434782608,4.539435
0.09543478260869566,4.5330687
0.09547826086956522,4.522317
0.09552173913043478,4.515946
0.09556521739130434,4.5050306
0.09560869565217392,4.5005455
0.09565217391304348,4.4928565
0.09569565217391304,4.4871397
0.0957391304347826,4.4833593
0.09578260869565218,4.482033
0.09582608695652174,4.484024
0.0958695652173913,4.4856772
0.09591304347826086,4.491618
0.09595652173913044,4.498654
0.096,4.5040817
0.09604347826086956,4.5054607
0.09608695652173913,4.51003
0.0961304347826087,4.5057397
0.09617391304347826,4.5024695
0.09621739130434782,4.49651
0.09626086956521739,4.480453
0.09630434782608696,4.469443
0.09634782608695652,4.455232
0.09639130434782608,4.433784
0.09643478260869565,4.4129133
0.09647826086956522,4.3907084
0.09652173913043478,4.37535
0.09656521739130434,4.3518114
0.0966086956521739,4.3348756
0.09665217391304348,4.314653
0.09669565217391304,4.296718
0.0967391304347826,4.2837653
0.09678260869565218,4.2731457
0.09682608695652174,4.2612104
0.0968695652173913,4.255492
0.09691304347826087,4.2435102
0.09695652173913044,4.2447424
0.097,4.238876
0.09704347826086956,4.2379603
0.09708695652173913,4.2432895
0.0971304347826087,4.24379
0.09717391304347826,4.254765
0.09721739130434782,4.263054
0.09726086956521739,4.272241
0.09730434782608696,4.283096
0.09734782608695652,4.291195
0.09739130434782609,4.2980695
0.09743478260869565,4.297006
0.09747826086956522,4.2980847
0.09752173913043478,4.292826
0.09756521739130435,4.2867966
0.09760869565217391,4.28179
0.09765217391304348,4.2726474
0.09769565217391304,4.2529545
0.0977391304347826,4.236212
0.09778260869565217,4.2155995
0.09782608695652174,4.195721
0.0978695652173913,4.1811604
0.09791304347826087,4.1719074
0.09795652173913043,4.171233
0.098,4.174747
0.09804347826086957,4.1848154
0.09808695652173913,4.2028213
0.0981304347826087,4.2230897
0.09817391304347826,4.2525287
0.09821739130434783,4.284704
0.09826086956521739,4.319608
0.09830434782608696,4.3577447
0.09834782608695652,4.4001822
0.09839130434782609,4.4437757
0.09843478260869565,4.48421
0.09847826086956522,4.528392
0.09852173913043479,4.567416
0.09856521739130435,4.600093
0.09860869565217391,4.632927
0.09865217391304348,4.6541634
0.09869565217391305,4.672695
0.09873913043478261,4.6904955
0.09878260869565217,4.696484
0.09882608695652174,4.6995406
0.0988695652173913,4.7012057
0.09891304347826087,4.6934695
0.09895652173913043,4.689892
0.099,4.680198
0.09904347826086957,4.6716747
0.09908695652173913,4.661031
0.09913043478260869,4.641101
0.09917391304347827,4.631605
0.09921739130434783,4.616504
0.09926086956521739,4.6007547
0.09930434782608695,4.5830693
0.09934782608695653,4.5685644
0.09939130434782609,4.5515494
0.09943478260869565,4.532991
0.09947826086956522,4.51516
0.09952173913043479,4.4991407
0.09956521739130435,4.479045
0.09960869565217391,4.465554
0.09965217391304348,4.4446974
0.09969565217391305,4.428889
0.09973913043478261,4.411554
0.09978260869565217,4.393132
0.09982608695652175,4.3793616
0.0998695652173913,4.3632936
0.09991304347826087,4.342209
0.09995652173913043,4.332324
0.1,4.3161793
0.10004347826086957,4.304247
0.10008695652173913,4.289121
0.10013043478260869,4.281056
0.10017391304347827,4.271688
0.10021739130434783,4.2583385
0.10026086956521739,4.250236
0.10030434782608695,4.245153
0.10034782608695653,4.240705
0.10039130434782609,4.234368
0.10043478260869565,4.2319074
0.10047826086956521,4.225902
0.10052173913043479,4.224129
0.10056521739130435,4.2180767
0.10060869565217391,4.216692
0.10065217391304347,4.2076216
0.10069565217391305,4.2068353
0.10073913043478261,4.1998143
0.10078260869565217,4.193498
0.10082608695652175,4.18283
0.10086956521739131,4.175784
0.10091304347826087,4.1671352
0.10095652173913043,4.158492
0.101,4.147275
0.10104347826086957,4.139917
0.10108695652173913,4.128064
0.10113043478260869,4.126175
0.10117391304347827,4.112355
0.10121739130434783,4.1051645
0.10126086956521739,4.0962076
0.10130434782608695,4.080176
0.10134782608695653,4.0755434
0.10139130434782609,4.0612526
0.10143478260869565,4.0538583
0.10147826086956521,4.0418715
0.10152173913043479,4.032086
0.10156521739130435,4.016877
0.10160869565217391,4.002746
0.10165217391304347,3.9890065
0.10169565217391305,3.974472
0.10173913043478261,3.9605775
0.10178260869565217,3.9449165
0.10182608695652173,3.9338825
0.10186956521739131,3.9218912
0.10191304347826087,3.9170334
0.10195652173913043,3.909501
0.102,3.9072244
0.10204347826086957,3.9099746
0.10208695652173913,3.9020867
0.10213043478260869,3.922823
0.10217391304347827,3.9332545
0.10221739130434783,3.9413123
0.10226086956521739,3.954194
0.10230434782608695,3.9665878
0.10234782608695653,3.973493
0.10239130434782609,3.9876733
0.10243478260869565,3.9946384
0.10247826086956521,4.0028353
0.10252173913043479,4.0065975
0.10256521739130435,4.0017414
0.10260869565217391,4.0047855
0.10265217391304347,4.020509
0.10269565217391305,4.009783
0.10273913043478261,4.0140285
0.10278260869565217,4.0070953
0.10282608695652173,4.0028443
0.10286956521739131,3.9936137
0.10291304347826087,3.9912486
0.10295652173913043,3.9777937
0.103,3.9708276
0.10304347826086957,3.9563122
0.10308695652173913,3.942462
0.1031304347826087,3.9283178
0.10317391304347825,3.917136
0.10321739130434783,3.9100351
0.10326086956521739,3.9132192
0.10330434782608695,3.9231842
0.10334782608695652,3.9316826
0.10339130434782609,3.93924
0.10343478260869565,3.9454377
0.10347826086956521,3.9484453
0.10352173913043479,3.9460776
0.10356521739130435,3.9459975
0.10360869565217391,3.939011
0.10365217391304347,3.9344652
0.10369565217391305,3.9280424
0.10373913043478261,3.9261734
0.10378260869565217,3.927957
0.10382608695652173,3.9333718
0.10386956521739131,3.9466987
0.10391304347826087,3.9687111
0.10395652173913043,3.9820652
0.104,4.00815
0.10404347826086957,4.0320253
0.10408695652173913,4.057834
0.1041304347826087,4.0800104
0.10417391304347826,4.105441
0.10421739130434783,4.1317253
0.10426086956521739,4.1609955
0.10430434782608695,4.187175
0.10434782608695652,4.210334
0.10439130434782609,4.2269087
0.10443478260869565,4.2425427
0.10447826086956521,4.2431235
0.10452173913043478,4.242509
0.10456521739130435,4.230233
0.10460869565217391,4.215956
0.10465217391304348,4.1925626
0.10469565217391304,4.169078
0.10473913043478261,4.139824
0.10478260869565217,4.110731
0.10482608695652174,4.0767927
0.10486956521739131,4.0491924
0.10491304347826087,4.01731
0.10495652173913043,3.9885101
0.105,3.96272
0.10504347826086957,3.9365516
0.10508695652173913,3.9100354
0.1051304347826087,3.881095
0.10517391304347826,3.8583062
0.10521739130434783,3.8303094
0.1052608695652174,3.8099403
0.10530434782608696,3.7825263
0.10534782608695652,3.7585597
0.10539130434782609,3.732279
0.10543478260869565,3.7094045
0.10547826086956522,3.6825764
0.10552173913043478,3.656897
0.10556521739130435,3.63442
0.10560869565217391,3.604282
0.10565217391304348,3.5815318
0.10569565217391304,3.553512
0.10573913043478261,3.5262039
0.10578260869565217,3.5003943
0.10582608695652174,3.4746723
0.1058695652173913,3.4486668
0.10591304347826087,3.4265122
0.10595652173913044,3.4027357
0.106,3.3809597
0.10604347826086956,3.3614438
0.10608695652173913,3.3451622
0.1061304347826087,3.3264248
0.10617391304347826,3.3105369
0.10621739130434783,3.2961087
0.1062608695652174,3.282021
0.10630434782608696,3.2691648
0.10634782608695652,3.2577755
0.1063913043478261,3.2480378
0.10643478260869565,3.2353768
0.10647826086956522,3.2258081
0.10652173913043478,3.2164137
0.10656521739130435,3.208704
0.10660869565217392,3.1994607
0.10665217391304348,3.195317
0.10669565217391304,3.1864831
0.10673913043478261,3.1835344
0.10678260869565218,3.1771498
0.10682608695652174,3.1718228
0.1068695652173913,3.1676188
0.10691304347826087,3.1614037
0.10695652173913044,3.1577964
0.107,3.150799
0.10704347826086956,3.1479075
0.10708695652173914,3.1409438
0.1071304347826087,3.1341002
0.10717391304347826,3.1268826
0.10721739130434782,3.121004
0.1072608695652174,3.1123285
0.10730434782608696,3.1008322
0.10734782608695652,3.0897253
0.10739130434782608,3.0801167
0.10743478260869566,3.070499
0.10747826086956522,3.0596528
0.10752173913043478,3.0523448
0.10756521739130435,3.0433192
0.10760869565217392,3.0340252
0.10765217391304348,3.0280104
0.10769565217391304,3.0187616
0.10773913043478262,3.0097804
0.10778260869565218,2.9949293
0.10782608695652174,2.9819152
0.1078695652173913,2.9644072
0.10791304347826088,2.9455018
0.10795652173913044,2.9280546
0.108,2.9060142
0.10804347826086956,2.8874502
0.10808695652173914,2.8685386
0.1081304347826087,2.8530054
0.10817391304347826,2.836385
0.10821739130434782,2.826912
0.1082608695652174,2.8191817
0.10830434782608696,2.8176472
0.10834782608695652,2.8200905
0.10839130434782608,2.8299499
0.10843478260869566,2.8475993
0.10847826086956522,2.872091
0.10852173913043478,2.907749
0.10856521739130434,2.94845
0.10860869565217392,2.9968765
0.10865217391304348,3.046009
0.10869565217391304,3.0954432
0.1087391304347826,3.1341233
0.10878260869565218,3.1679423
0.10882608695652174,3.1910849
0.1088695652173913,3.2098277
0.10891304347826088,3.220106
0.10895652173913044,3.227957
0.109,3.234662
0.10904347826086956,3.238504
0.10908695652173914,3.2455418
0.1091304347826087,3.2530885
0.10917391304347826,3.2604249
0.10921739130434782,3.2673848
0.1092608695652174,3.2749915
0.10930434782608696,3.2762585
0.10934782608695652,3.2775352
0.10939130434782608,3.268807
0.10943478260869566,3.2498093
0.10947826086956522,3.2192373
0.10952173913043478,3.1824784
0.10956521739130434,3.1412206
0.10960869565217392,3.1055977
0.10965217391304348,3.0716643
0.10969565217391304,3.050763
0.1097391304347826,3.0341625
0.10978260869565218,3.0281549
0.10982608695652174,3.0228493
0.1098695652173913,3.0266514
0.10991304347826086,3.03127
0.10995652173913044,3.039488
0.11,3.0490234
0.11004347826086956,3.0648656
0.11008695652173912,3.0796394
0.1101304347826087,3.0981894
0.11017391304347826,3.1187906
0.11021739130434782,3.1405454
0.1102608695652174,3.1677566
0.11030434782608696,3.1906662
0.11034782608695652,3.2127705
0.11039130434782608,3.2260022
0.11043478260869566,3.239211
0.11047826086956522,3.2433572
0.11052173913043478,3.242018
0.11056521739130434,3.238297
0.11060869565217392,3.2336044
0.11065217391304348,3.2290263
0.11069565217391304,3.2239394
0.1107391304347826,3.2190387
0.11078260869565218,3.216771
0.11082608695652174,3.2095194
0.1108695652173913,3.2087936
0.11091304347826086,3.204093
0.11095652173913044,3.2017462
0.111,3.1978693
0.11104347826086956,3.1952033
0.11108695652173912,3.1932554
0.1111304347826087,3.190679
0.11117391304347826,3.1888926
0.11121739130434782,3.1886806
0.11126086956521739,3.186545
0.11130434782608696,3.1861877
0.11134782608695652,3.1816967
0.11139130434782608,3.1788797
0.11143478260869565,3.172505
0.11147826086956522,3.1642396
0.11152173913043478,3.1568818
0.11156521739130434,3.144384
0.11160869565217392,3.134875
0.11165217391304348,3.1225295
0.11169565217391304,3.1113026
0.1117391304347826,3.0967078
0.11178260869565218,3.0786324
0.11182608695652174,3.062027
0.1118695652173913,3.0413888
0.11191304347826087,3.0190294
0.11195652173913044,2.9943814
0.112,2.9711063
0.11204347826086956,2.9445565
0.11208695652173913,2.9185934
0.1121304347826087,2.8955956
0.11217391304347826,2.871821
0.11221739130434782,2.8502302
0.11226086956521739,2.8315408
0.11230434782608696,2.8148892
0.11234782608695652,2.7982888
0.11239130434782608,2.787058
0.11243478260869565,2.7752228
0.11247826086956522,2.7664804
0.11252173913043478,2.7555404
0.11256521739130435,2.7428474
0.1126086956521739,2.7282512
0.11265217391304348,2.7105303
0.11269565217391304,2.6928172
0.1127391304347826,2.6749618
0.11278260869565217,2.6565592
0.11282608695652174,2.6429033
0.1128695652173913,2.6314843
0.11291304347826087,2.623032
0.11295652173913044,2.6174452
0.113,2.6100261
0.11304347826086956,2.6073146
0.11308695652173913,2.6094046
0.1131304347826087,2.6151428
0.11317391304347826,2.6302001
0.11321739130434783,2.6473064
0.11326086956521739,2.6729572
0.11330434782608696,2.6940975
0.11334782608695652,2.7169425
0.11339130434782609,2.7315688
0.11343478260869565,2.7391431
0.11347826086956522,2.741676
0.11352173913043478,2.7344933
0.11356521739130435,2.728506
0.11360869565217391,2.7165515
0.11365217391304348,2.7052908
0.11369565217391304,2.698684
0.1137391304347826,2.69798
0.11378260869565217,2.7033005
0.11382608695652174,2.7127726
0.1138695652173913,2.725247
0.11391304347826087,2.7379286
0.11395652173913043,2.752663
0.114,2.764087
0.11404347826086957,2.7721999
0.11408695652173913,2.7757597
0.11413043478260869,2.77717
0.11417391304347826,2.7740433
0.11421739130434783,2.766549
0.11426086956521739,2.75675
0.11430434782608696,2.7358885
0.11434782608695652,2.733871
0.11439130434782609,2.7170124
0.11443478260869565,2.7033486
0.11447826086956522,2.688969
0.11452173913043479,2.6767097
0.11456521739130435,2.6688638
0.11460869565217391,2.658657
0.11465217391304348,2.65536
0.11469565217391305,2.6527987
0.11473913043478261,2.6533391
0.11478260869565217,2.6580305
0.11482608695652174,2.6623867
0.1148695652173913,2.6692624
0.11491304347826087,2.676759
0.11495652173913043,2.684675
0.115,2.6851122
0.11504347826086957,2.6948268
0.11508695652173913,2.694187
0.11513043478260869,2.6969159
0.11517391304347827,2.69615
0.11521739130434783,2.6976216
0.11526086956521739,2.6983814
0.11530434782608695,2.7031589
0.11534782608695653,2.7106974
0.11539130434782609,2.7233548
0.11543478260869565,2.7375896
0.11547826086956521,2.7586596
0.11552173913043479,2.782009
0.11556521739130435,2.8084257
0.11560869565217391,2.83845
0.11565217391304349,2.8654876
0.11569565217391305,2.8942635
0.11573913043478261,2.9208293
0.11578260869565217,2.9431102
0.11582608695652175,2.9635816
0.11586956521739131,2.9798057
0.11591304347826087,2.992743
0.11595652173913043,3.0039072
0.116,3.0198553
0.11604347826086957,3.033061
0.11608695652173913,3.0521452
0.11613043478260869,3.0663784
0.11617391304347827,3.0867467
0.11621739130434783,3.102889
0.11626086956521739,3.1191468
0.11630434782608695,3.1347132
0.11634782608695653,3.146704
0.11639130434782609,3.1556845
0.11643478260869565,3.161117
0.11647826086956521,3.1638975
0.11652173913043479,3.1622071
0.11656521739130435,3.1580303
0.11660869565217391,3.1561198
0.11665217391304347,3.1554186
0.11669565217391305,3.1556203
0.11673913043478261,3.162261
0.11678260869565217,3.1741009
0.11682608695652173,3.1915007
0.11686956521739131,3.2153854
0.11691304347826087,3.245993
0.11695652173913043,3.2852046
0.117,3.330957
0.11704347826086957,3.3862884
0.11708695652173913,3.4427176
0.11713043478260869,3.4963653
0.11717391304347827,3.5472505
0.11721739130434783,3.5866182
0.11726086956521739,3.615978
0.11730434782608695,3.6251183
0.11734782608695653,3.6207929
0.11739130434782609,3.6018806
0.11743478260869565,3.5756264
0.11747826086956521,3.5392928
0.11752173913043479,3.5060923
0.11756521739130435,3.4724584
0.11760869565217391,3.446053
0.11765217391304347,3.4202983
0.11769565217391305,3.4028053
0.11773913043478261,3.3896945
0.11778260869565217,3.3842747
0.11782608695652173,3.385434
0.11786956521739131,3.3931046
0.11791304347826087,3.4099412
0.11795652173913043,3.4301639
0.118,3.456099
0.11804347826086957,3.4814696
0.11808695652173913,3.4942925
0.11813043478260869,3.5073168
0.11817391304347825,3.5097845
0.11821739130434783,3.5042453
0.11826086956521739,3.4924526
0.11830434782608695,3.4781969
0.11834782608695653,3.4645784
0.11839130434782609,3.4516687
0.11843478260869565,3.4412305
0.11847826086956521,3.4322267
0.11852173913043479,3.4198542
0.11856521739130435,3.4142704
0.11860869565217391,3.4040458
0.11865217391304347,3.408864
0.11869565217391305,3.420474
0.11873913043478261,3.4513972
0.11878260869565217,3.4985762
0.11882608695652173,3.5532193
0.11886956521739131,3.604686
0.11891304347826087,3.6601076
0.11895652173913043,3.7080224
0.119,3.7555785
0.11904347826086957,3.7982297
0.11908695652173913,3.831716
0.1191304347826087,3.8583996
0.11917391304347826,3.8789387
0.11921739130434783,3.8919072
0.11926086956521739,3.897018
0.11930434782608695,3.8976145
0.11934782608695652,3.894965
0.11939130434782609,3.888314
0.11943478260869565,3.8760693
0.11947826086956521,3.8640246
0.11952173913043478,3.8475008
0.11956521739130435,3.831
0.11960869565217391,3.8178864
0.11965217391304347,3.8002596
0.11969565217391305,3.78195
0.11973913043478261,3.7657704
0.11978260869565217,3.7500672
0.11982608695652174,3.7299361
0.11986956521739131,3.7150352
0.11991304347826087,3.6956584
0.11995652173913043,3.6809826
0.12,3.664494
0.12004347826086957,3.650677
0.12008695652173913,3.6383815
0.1201304347826087,3.6221364
0.12017391304347826,3.6122699
0.12021739130434783,3.5999045
0.1202608695652174,3.590457
0.12030434782608695,3.5803108
0.12034782608695652,3.570629
0.12039130434782609,3.5608196
0.12043478260869565,3.5551085
0.12047826086956522,3.5465794
0.12052173913043478,3.5414464
0.12056521739130435,3.5329459
0.12060869565217391,3.5339723
0.12065217391304348,3.5285962
0.12069565217391304,3.525609
0.12073913043478261,3.5239363
0.12078260869565217,3.5204394
0.12082608695652174,3.5213501
0.1208695652173913,3.5207567
0.12091304347826087,3.519979
0.12095652173913043,3.5196671
0.121,3.5190918
0.12104347826086957,3.5192664
0.12108695652173913,3.5206852
0.1211304347826087,3.5191188
0.12117391304347826,3.5194879
0.12121739130434783,3.5226412
0.1212608695652174,3.5257785
0.12130434782608696,3.5275462
0.12134782608695652,3.5330956
0.12139130434782609,3.5380888
0.12143478260869565,3.5519161
0.12147826086956522,3.5802524
0.12152173913043478,3.6104226
0.12156521739130435,3.654199
0.12160869565217391,3.699933
0.12165217391304348,3.7497191
0.12169565217391304,3.7913477
0.12173913043478261,3.8318944
0.12178260869565218,3.8652587
0.12182608695652174,3.8895664
0.1218695652173913,3.9110165
0.12191304347826087,3.9206
0.12195652173913044,3.9356096
0.122,3.9389713
0.12204347826086956,3.944655
0.12208695652173913,3.9474115
0.1221304347826087,3.9432378
0.12217391304347826,3.9405684
0.12221739130434782,3.93497
0.1222608695652174,3.9305
0.12230434782608696,3.9287333
0.12234782608695652,3.9205196
0.1223913043478261,3.91328
0.12243478260869566,3.90375
0.12247826086956522,3.891397
0.12252173913043478,3.8793142
0.12256521739130435,3.863051
0.12260869565217392,3.84906
0.12265217391304348,3.8310263
0.12269565217391304,3.8209047
0.12273913043478261,3.8089333
0.12278260869565218,3.7971458
0.12282608695652174,3.7849233
0.1228695652173913,3.775503
0.12291304347826087,3.7698314
0.12295652173913044,3.7605517
0.123,3.7519774
0.12304347826086956,3.7489963
0.12308695652173914,3.7411692
0.1231304347826087,3.7327878
0.12317391304347826,3.7247086
0.12321739130434782,3.7142181
0.1232608695652174,3.7016704
0.12330434782608696,3.6854465
0.12334782608695652,3.6637626
0.12339130434782608,3.644247
0.12343478260869566,3.6233957
0.12347826086956522,3.602954
0.12352173913043478,3.5894914
0.12356521739130434,3.57232
0.12360869565217392,3.5653932
0.12365217391304348,3.5618114
0.12369565217391304,3.5666025
0.12373913043478262,3.5802088
0.12378260869565218,3.5949442
0.12382608695652174,3.6138039
0.1238695652173913,3.626808
0.12391304347826088,3.6338763
0.12395652173913044,3.6344578
0.124,3.6263382
0.12404347826086956,3.6132586
0.12408695652173914,3.5920362
0.1241304347826087,3.565776
0.12417391304347826,3.541441
0.12421739130434782,3.5177226
0.1242608695652174,3.503974
0.12430434782608696,3.4974196
0.12434782608695652,3.504848
0.12439130434782608,3.524434
0.12443478260869566,3.5440564
0.12447826086956522,3.578562
0.12452173913043478,3.6117659
0.12456521739130434,3.6478875
0.12460869565217392,3.6785603
0.12465217391304348,3.7068768
0.12469565217391304,3.72531
0.1247391304347826,3.7403326
0.12478260869565218,3.7578862
0.12482608695652174,3.771804
0.1248695652173913,3.7854023
0.12491304347826086,3.7999625
0.12495652173913044,3.8136203
0.125,3.8168287
0.12504347826086956,3.8228412
0.12508695652173912,3.8313975
0.12513043478260868,3.8302093
0.12517391304347827,3.8338728
0.12521739130434784,3.8365138
0.1252608695652174,3.8369517
0.12530434782608696,3.8378353
0.12534782608695652,3.8379705
0.12539130434782608,3.8372
0.12543478260869564,3.8385942
0.1254782608695652,3.8331275
0.1255217391304348,3.824276
0.12556521739130436,3.8170342
0.12560869565217392,3.8083193
0.12565217391304348,3.7994587
0.12569565217391304,3.7860637
0.1257391304347826,3.770064
0.12578260869565216,3.7485962
0.12582608695652173,3.723154
0.12586956521739132,3.6935263
0.12591304347826088,3.6609552
0.12595652173913044,3.633208
0.126,3.61095
0.12604347826086956,3.5910406
0.12608695652173912,3.5745244
0.12613043478260869,3.5569181
0.12617391304347825,3.5477638
0.12621739130434784,3.5359344
0.1262608695652174,3.5317068
0.12630434782608696,3.5277867
0.12634782608695652,3.529195
0.12639130434782608,3.5310867
0.12643478260869565,3.536131
0.1264782608695652,3.5454655
0.1265217391304348,3.552413
0.12656521739130436,3.5630417
0.12660869565217392,3.5726035
0.12665217391304348,3.5838492
0.12669565217391304,3.5909636
0.1267391304347826,3.6013024
0.12678260869565217,3.6062193
0.12682608695652173,3.613319
0.12686956521739132,3.6234958
0.12691304347826088,3.6311114
0.12695652173913044,3.6374664
0.127,3.652354
0.12704347826086956,3.6604862
0.12708695652173913,3.6745842
0.1271304347826087,3.6884255
0.12717391304347825,3.7017817
0.12721739130434784,3.7131307
0.1272608695652174,3.7195601
0.12730434782608696,3.7243578
0.12734782608695652,3.7226958
0.12739130434782608,3.7173948
0.12743478260869565,3.7151062
0.1274782608695652,3.705102
0.12752173913043477,3.6961067
0.12756521739130436,3.687364
0.12760869565217392,3.6744523
0.12765217391304348,3.6597447
